,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_category
2262,2022,MI,FT,Data Analyst,124000,USD,124000,US,0,US,M,Data Analyst
2263,2022,SE,FT,Data Scientist,148000,USD,148000,US,100,US,M,Data Scientist
2264,2022,SE,FT,Data Scientist,107000,USD,107000,US,100,US,M,Data Scientist
2265,2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,Data Analyst
2266,2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,Data Analyst
2267,2022,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineer
2268,2022,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M,Data Engineer
2269,2022,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer
2270,2022,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M,Data Engineer
2271,2022,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M,Data Engineer
2272,2022,SE,FT,Data Engineer,106800,USD,106800,US,0,US,M,Data Engineer
2275,2022,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer
2276,2022,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M,Data Engineer
2279,2022,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M,Data Engineer
2280,2022,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M,Data Engineer
2281,2022,SE,FT,Data Science Manager,299500,USD,299500,US,0,US,M,Data Scientist
2282,2022,SE,FT,Data Science Manager,245100,USD,245100,US,0,US,M,Data Scientist
2283,2022,SE,FT,Data Scientist,168000,USD,168000,US,100,US,M,Data Scientist
2284,2022,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M,Data Scientist
2285,2022,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M,Data Scientist
2286,2022,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M,Data Scientist
2287,2022,MI,FT,Data Engineer,161000,USD,161000,US,100,US,M,Data Engineer
2288,2022,MI,FT,Data Engineer,118000,USD,118000,US,100,US,M,Data Engineer
2289,2022,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M,Data Scientist
2290,2022,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,Data Scientist
2291,2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,Data Scientist
2292,2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Data Scientist
2293,2022,SE,FT,Data Science Manager,247500,USD,247500,US,0,US,M,Data Scientist
2294,2022,SE,FT,Data Science Manager,172200,USD,172200,US,0,US,M,Data Scientist
2296,2022,SE,FT,Data Analyst,177000,USD,177000,US,0,US,M,Data Analyst
2297,2022,SE,FT,Data Analyst,131000,USD,131000,US,0,US,M,Data Analyst
2298,2022,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M,Data Scientist
2299,2022,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,Data Scientist
2300,2022,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M,Data Engineer
2301,2022,SE,FT,Data Engineer,102000,USD,102000,US,0,US,M,Data Engineer
2302,2022,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,Data Analyst
2303,2022,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,Data Analyst
2304,2022,SE,FT,Applied Scientist,230000,USD,230000,US,100,US,M,Data Scientist
2305,2022,SE,FT,Applied Scientist,196000,USD,196000,US,100,US,M,Data Scientist
2306,2022,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M,Data Engineer
2307,2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,Data Engineer
2308,2022,MI,FT,Data Engineer,80000,USD,80000,US,0,US,M,Data Engineer
2309,2022,MI,FT,Data Engineer,65000,USD,65000,US,0,US,M,Data Engineer
2310,2022,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M,Data Engineer
2311,2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,Data Engineer
2314,2022,MI,FT,Data Engineer,175000,USD,175000,US,100,US,M,Data Engineer
2315,2022,MI,FT,Data Engineer,135000,USD,135000,US,100,US,M,Data Engineer
2316,2022,EN,FT,Data Scientist,80000,USD,80000,US,0,US,M,Data Scientist
2317,2022,SE,FT,Data Engineer,231250,USD,231250,US,100,US,M,Data Engineer
2318,2022,SE,FT,Data Engineer,138750,USD,138750,US,100,US,M,Data Engineer
2319,2022,SE,FT,Analytics Engineer,193750,USD,193750,US,100,US,M,Data Engineer
2320,2022,SE,FT,Analytics Engineer,116250,USD,116250,US,100,US,M,Data Engineer
2321,2022,SE,FT,Data Engineer,231250,USD,231250,US,100,US,M,Data Engineer
2322,2022,SE,FT,Data Engineer,138750,USD,138750,US,100,US,M,Data Engineer
2323,2022,SE,FT,Analytics Engineer,231250,USD,231250,US,100,US,M,Data Engineer
2324,2022,SE,FT,Analytics Engineer,138750,USD,138750,US,100,US,M,Data Engineer
2325,2022,SE,FT,Analytics Engineer,231250,USD,231250,US,100,US,M,Data Engineer
2326,2022,SE,FT,Analytics Engineer,138750,USD,138750,US,100,US,M,Data Engineer
2327,2022,SE,FT,Data Engineer,193750,USD,193750,US,100,US,M,Data Engineer
2328,2022,SE,FT,Data Engineer,116250,USD,116250,US,100,US,M,Data Engineer
2329,2022,SE,FT,Data Scientist,208000,USD,208000,US,100,US,M,Data Scientist
2330,2022,SE,FT,Data Scientist,127000,USD,127000,US,100,US,M,Data Scientist
2331,2022,SE,FT,Research Scientist,300000,USD,300000,US,100,US,M,Data Scientist
2332,2022,SE,FT,Research Scientist,196000,USD,196000,US,100,US,M,Data Scientist
2333,2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,Data Engineer
2334,2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,Data Engineer
2336,2022,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M,Data Engineer
2337,2022,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M,Data Engineer
2340,2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,Data Engineer
2341,2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,Data Engineer
2342,2022,SE,FT,Data Scientist,205000,USD,205000,US,100,US,M,Data Scientist
2343,2022,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M,Data Scientist
2344,2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,Data Scientist
2345,2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Data Scientist
2346,2022,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,Data Engineer
2347,2022,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,Data Engineer
2348,2022,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineer
2349,2022,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M,Data Engineer
2350,2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,Data Analyst
2351,2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,Data Analyst
2352,2022,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,Data Analyst
2353,2022,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,Data Analyst
2354,2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,Data Scientist
2355,2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Data Scientist
2356,2022,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M,Data Scientist
2357,2022,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,Data Scientist
2359,2022,SE,FT,Data Science Tech Lead,375000,USD,375000,US,50,US,L,Data Scientist
2360,2022,SE,FT,Data Engineer,191200,USD,191200,US,0,US,M,Data Engineer
2361,2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineer
2362,2022,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,Data Scientist
2363,2022,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,Data Scientist
2364,2022,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,Data Analyst
2365,2022,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,Data Analyst
2366,2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,Data Engineer
2367,2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,Data Engineer
2370,2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,Data Scientist
2371,2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Data Scientist
2372,2022,SE,FT,Data Scientist,140700,USD,140700,US,0,US,M,Data Scientist
2373,2022,SE,FT,Data Scientist,93800,USD,93800,US,0,US,M,Data Scientist
2374,2022,SE,FT,Data Scientist,350000,USD,350000,US,100,US,M,Data Scientist
2375,2022,SE,FT,Data Scientist,135000,USD,135000,US,100,US,M,Data Scientist
2376,2022,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M,Data Analyst
2377,2022,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M,Data Analyst
2378,2022,EN,PT,BI Analyst,12000,USD,12000,MX,100,US,L,Data Analyst
2382,2022,SE,FT,Machine Learning Engineer,201000,USD,201000,US,0,US,M,Data Engineer
2383,2022,SE,FT,Machine Learning Engineer,119000,USD,119000,US,0,US,M,Data Engineer
2384,2022,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,Data Engineer
2385,2022,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,Data Engineer
2386,2022,SE,FT,Data Analyst,154560,USD,154560,US,0,US,M,Data Analyst
2387,2022,SE,FT,Data Analyst,123648,USD,123648,US,0,US,M,Data Analyst
2388,2022,SE,FT,Data Analyst,130000,USD,130000,US,0,US,M,Data Analyst
2389,2022,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M,Data Analyst
2390,2022,MI,FT,Data Engineer,170000,USD,170000,US,0,US,M,Data Engineer
2391,2022,MI,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineer
2392,2022,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M,Data Engineer
2393,2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,Data Engineer
2394,2022,SE,FT,Data Scientist,247500,USD,247500,US,0,US,M,Data Scientist
2395,2022,SE,FT,Data Scientist,172200,USD,172200,US,0,US,M,Data Scientist
2396,2022,SE,FT,Data Scientist,177500,USD,177500,US,100,US,M,Data Scientist
2397,2022,SE,FT,Data Scientist,134000,USD,134000,US,100,US,M,Data Scientist
2398,2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,Data Scientist
2399,2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Data Scientist
2400,2022,SE,FT,Data Architect,192564,USD,192564,US,100,US,M,Data Engineer
2401,2022,SE,FT,Data Architect,144854,USD,144854,US,100,US,M,Data Engineer
2402,2022,SE,FT,Data Analyst,130000,USD,130000,US,0,US,M,Data Analyst
2403,2022,SE,FT,Data Analyst,105000,USD,105000,US,0,US,M,Data Analyst
2404,2022,SE,FT,Data Engineer,179305,USD,179305,US,100,US,M,Data Engineer
2405,2022,SE,FT,Data Engineer,142127,USD,142127,US,100,US,M,Data Engineer
2406,2022,SE,FT,Data Engineer,315000,USD,315000,US,100,US,M,Data Engineer
2407,2022,SE,FT,Data Engineer,225000,USD,225000,US,100,US,M,Data Engineer
2408,2022,SE,FT,Data Scientist,243900,USD,243900,US,100,US,M,Data Scientist
2409,2022,SE,FT,Data Scientist,156600,USD,156600,US,100,US,M,Data Scientist
2410,2022,MI,FT,Data Analyst,206000,USD,206000,US,0,US,M,Data Analyst
2411,2022,MI,FT,Data Analyst,160000,USD,160000,US,0,US,M,Data Analyst
2412,2022,MI,FT,Data Analyst,109000,USD,109000,US,0,US,M,Data Analyst
2413,2022,MI,FT,Data Analyst,79000,USD,79000,US,0,US,M,Data Analyst
2414,2022,MI,FT,Data Analyst,160000,USD,160000,US,0,US,M,Data Analyst
2415,2022,MI,FT,Data Analyst,109000,USD,109000,US,0,US,M,Data Analyst
2417,2022,SE,FT,Data Engineer,182500,USD,182500,US,100,US,M,Data Engineer
2418,2022,SE,FT,Data Engineer,128500,USD,128500,US,100,US,M,Data Engineer
2419,2022,MI,FT,Data Engineer,160000,USD,160000,US,100,US,M,Data Engineer
2420,2022,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M,Data Engineer
2421,2022,EN,FT,Data Manager,77300,USD,77300,US,100,US,M,Data Scientist
2422,2022,EN,FT,Data Manager,45600,USD,45600,US,100,US,M,Data Scientist
2423,2022,SE,FT,Data Analyst,127000,USD,127000,US,100,US,M,Data Analyst
2424,2022,SE,FT,Data Analyst,110000,USD,110000,US,100,US,M,Data Analyst
2425,2022,SE,FT,Data Architect,210000,USD,210000,US,100,US,M,Data Engineer
2426,2022,SE,FT,Data Architect,136000,USD,136000,US,100,US,M,Data Engineer
2428,2022,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M,Data Engineer
2429,2022,SE,FT,Data Engineer,140000,USD,140000,US,100,US,M,Data Engineer
2430,2022,SE,FT,Data Engineer,247500,USD,247500,US,0,US,M,Data Engineer
2431,2022,SE,FT,Data Engineer,172200,USD,172200,US,0,US,M,Data Engineer
2432,2022,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M,Data Engineer
2433,2022,SE,FT,Data Engineer,184100,USD,184100,US,0,US,M,Data Engineer
2434,2022,MI,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M,Data Engineer
2435,2022,MI,FT,Machine Learning Engineer,90000,USD,90000,US,0,US,M,Data Engineer
2436,2022,MI,FT,Data Scientist,120000,USD,120000,US,100,US,M,Data Scientist
2437,2022,MI,FT,Data Scientist,100000,USD,100000,US,100,US,M,Data Scientist
2438,2022,MI,FT,Data Scientist,85000,USD,85000,US,100,US,M,Data Scientist
2439,2022,MI,FT,Data Scientist,78000,USD,78000,US,100,US,M,Data Scientist
2440,2022,SE,FT,Data Engineer,161000,USD,161000,US,100,US,M,Data Engineer
2441,2022,SE,FT,Data Engineer,110000,USD,110000,US,100,US,M,Data Engineer
2442,2022,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M,Data Scientist
2443,2022,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M,Data Scientist
2446,2022,EX,FT,Head of Data,205000,USD,205000,US,0,US,M,Other
2447,2022,EX,FT,Head of Data,160000,USD,160000,US,0,US,M,Other
2448,2022,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,Data Analyst
2449,2022,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,Data Analyst
2452,2022,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineer
2453,2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineer
2454,2022,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M,Data Scientist
2455,2022,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M,Data Scientist
2456,2022,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M,Data Engineer
2457,2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,Data Engineer
2458,2022,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M,Data Engineer
2459,2022,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,Data Engineer
2460,2022,SE,FT,Data Scientist,198440,USD,198440,US,0,US,L,Data Scientist
2461,2022,SE,FT,Data Scientist,144000,USD,144000,US,0,US,L,Data Scientist
2462,2022,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M,Data Engineer
2463,2022,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,Data Engineer
2464,2022,SE,FT,Data Scientist,198440,USD,198440,US,0,US,M,Data Scientist
2465,2022,SE,FT,Data Scientist,144000,USD,144000,US,0,US,M,Data Scientist
2466,2022,MI,FT,Data Analyst,150000,USD,150000,US,100,US,M,Data Analyst
2467,2022,MI,FT,Data Analyst,100000,USD,100000,US,100,US,M,Data Analyst
2468,2022,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M,Data Analyst
2469,2022,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,Data Analyst
2471,2022,EN,FT,Data Analyst,64000,USD,64000,US,100,US,L,Data Analyst
2475,2022,SE,FT,Data Analyst,150000,USD,150000,US,0,US,M,Data Analyst
2476,2022,SE,FT,Data Analyst,127000,USD,127000,US,0,US,M,Data Analyst
2477,2022,SE,FT,Data Engineer,275000,USD,275000,US,100,US,M,Data Engineer
2478,2022,SE,FT,Data Engineer,166000,USD,166000,US,100,US,M,Data Engineer
2479,2022,SE,FT,Data Scientist,159699,USD,159699,US,0,US,M,Data Scientist
2480,2022,SE,FT,Data Scientist,138938,USD,138938,US,0,US,M,Data Scientist
2481,2022,EN,FT,BI Analyst,76000,USD,76000,US,50,US,L,Data Analyst
2482,2022,SE,FT,Data Analyst,166700,USD,166700,US,0,US,M,Data Analyst
2483,2022,SE,FT,Data Analyst,119000,USD,119000,US,0,US,M,Data Analyst
2484,2022,SE,FT,Data Analyst,130000,USD,130000,US,0,US,M,Data Analyst
2485,2022,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M,Data Analyst
2488,2022,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M,Data Analyst
2489,2022,SE,FT,Data Analyst,52500,USD,52500,US,0,US,M,Data Analyst
2490,2022,SE,FT,Data Engineer,236000,USD,236000,US,100,US,M,Data Engineer
2491,2022,SE,FT,Data Engineer,182000,USD,182000,US,100,US,M,Data Engineer
2492,2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,M,Data Scientist
2493,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,Data Scientist
2494,2022,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,Data Scientist
2495,2022,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,Data Scientist
2496,2022,SE,FT,Data Analyst,135000,USD,135000,US,100,US,M,Data Analyst
2497,2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,Data Analyst
2498,2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,Data Engineer
2499,2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,Data Engineer
2500,2022,MI,FT,Research Engineer,240000,USD,240000,US,100,US,M,Data Engineer
2501,2022,EN,PT,Data Analyst,125404,USD,125404,CN,50,US,S,Data Analyst
2502,2022,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M,Data Engineer
2503,2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineer
2504,2022,SE,FT,Data Engineer,195000,USD,195000,US,100,US,M,Data Engineer
2505,2022,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,Data Engineer
2506,2022,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M,Data Engineer
2507,2022,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M,Data Engineer
2508,2022,SE,FT,Data Operations Analyst,123000,USD,123000,US,0,US,M,Data Analyst
2509,2022,SE,FT,Data Operations Analyst,92250,USD,92250,US,0,US,M,Data Analyst
2510,2022,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,Data Engineer
2511,2022,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,Data Engineer
2512,2022,MI,FT,ML Engineer,180000,USD,180000,US,100,US,M,Data Engineer
2513,2022,MI,FT,ML Engineer,100000,USD,100000,US,100,US,M,Data Engineer
2514,2022,SE,FT,Data Engineer,97000,USD,97000,US,100,US,M,Data Engineer
2515,2022,SE,FT,Data Engineer,90000,USD,90000,US,100,US,M,Data Engineer
2516,2022,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,Data Engineer
2517,2022,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineer
2518,2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M,Data Engineer
2519,2022,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M,Data Engineer
2520,2022,SE,FT,Data Engineer,260000,USD,260000,US,0,US,M,Data Engineer
2521,2022,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,Data Engineer
2522,2022,EX,FT,Analytics Engineer,210000,USD,210000,US,100,US,M,Data Engineer
2523,2022,EX,FT,Analytics Engineer,157000,USD,157000,US,100,US,M,Data Engineer
2524,2022,EN,FT,Data Scientist,180000,USD,180000,US,100,US,M,Data Scientist
2525,2022,EN,FT,Data Scientist,100000,USD,100000,US,100,US,M,Data Scientist
2526,2022,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M,Data Analyst
2527,2022,MI,FT,Data Analyst,52500,USD,52500,US,0,US,M,Data Analyst
2528,2022,SE,FT,Data Architect,128000,USD,128000,US,0,US,M,Data Engineer
2529,2022,SE,FT,Data Architect,81500,USD,81500,US,0,US,M,Data Engineer
2530,2022,SE,FT,Data Operations Engineer,105000,USD,105000,US,0,US,M,Data Engineer
2531,2022,SE,FT,Data Operations Engineer,70000,USD,70000,US,0,US,M,Data Engineer
2532,2022,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,Data Scientist
2533,2022,SE,FT,Data Scientist,122500,USD,122500,US,0,US,M,Data Scientist
2534,2022,SE,FT,Data Engineer,171000,USD,171000,US,0,US,M,Data Engineer
2535,2022,SE,FT,Data Engineer,117000,USD,117000,US,0,US,M,Data Engineer
2536,2022,SE,FT,Data Scientist,202800,USD,202800,US,0,US,L,Data Scientist
2537,2022,SE,FT,Data Scientist,104300,USD,104300,US,0,US,L,Data Scientist
2540,2022,SE,FT,Data Engineer,197000,USD,197000,US,0,US,M,Data Engineer
2541,2022,SE,FT,Data Engineer,99000,USD,99000,US,0,US,M,Data Engineer
2542,2022,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineer
2543,2022,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M,Data Engineer
2544,2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,Data Scientist
2545,2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Data Scientist
2549,2022,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,Data Engineer
2550,2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineer
2551,2022,SE,FT,Data Analyst,150000,USD,150000,US,0,US,M,Data Analyst
2552,2022,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,Data Analyst
2555,2022,SE,FT,Data Architect,345600,USD,345600,US,0,US,M,Data Engineer
2556,2022,SE,FT,Data Architect,230400,USD,230400,US,0,US,M,Data Engineer
2557,2022,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineer
2558,2022,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,Data Engineer
2561,2022,SE,FT,Data Analyst,175950,USD,175950,US,100,US,M,Data Analyst
2562,2022,SE,FT,Data Analyst,130050,USD,130050,US,100,US,M,Data Analyst
2563,2022,SE,FT,Data Engineer,205600,USD,205600,US,0,US,L,Data Engineer
2564,2022,SE,FT,Data Engineer,105700,USD,105700,US,0,US,L,Data Engineer
2565,2022,SE,FT,Data Analyst,236600,USD,236600,US,100,US,M,Data Analyst
2566,2022,SE,FT,Data Analyst,89200,USD,89200,US,100,US,M,Data Analyst
2569,2022,EN,FT,Data Scientist,80000,USD,80000,US,100,US,L,Data Scientist
2572,2022,SE,FT,Data Science Lead,165000,USD,165000,US,50,US,S,Data Scientist
2574,2022,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M,Data Engineer
2575,2022,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M,Data Engineer
2576,2022,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,Data Analyst
2577,2022,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,Data Analyst
2580,2022,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M,Data Engineer
2581,2022,SE,FT,Data Engineer,184100,USD,184100,US,0,US,M,Data Engineer
2582,2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,Data Scientist
2583,2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Data Scientist
2584,2022,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,Data Scientist
2585,2022,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,Data Scientist
2586,2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,Data Scientist
2587,2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Data Scientist
2588,2022,EN,FT,Machine Learning Engineer,108000,USD,108000,US,0,US,S,Data Engineer
2590,2022,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M,Data Scientist
2591,2022,SE,FT,Data Scientist,38000,USD,38000,US,100,US,M,Data Scientist
2592,2022,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M,Data Analyst
2593,2022,MI,FT,Data Analyst,65000,USD,65000,US,0,US,M,Data Analyst
2594,2022,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M,Data Scientist
2595,2022,SE,FT,Data Scientist,38000,USD,38000,US,100,US,M,Data Scientist
